Id,Cover_Type
215559,7
215560,7
215561,7
215562,7
215563,7
215564,7
215565,7
215566,7
215567,7
215568,7
215569,7
215570,1
215571,1
215572,7
215573,7
215574,7
215575,7
215576,7
215577,7
215578,7
215579,7
215580,7
215581,7
215582,7
215583,7
215584,7
215585,7
215586,7
215587,1
215588,7
215589,7
215590,7
215591,1
215592,2
215593,1
215594,1
215595,1
215596,1
215597,1
215598,1
215599,1
215600,1
215601,1
215602,1
215603,1
215604,1
215605,1
215606,1
215607,1
215608,1
215609,1
215610,1
215611,1
215612,1
215613,1
215614,1
215615,2
215616,2
215617,2
215618,2
215619,1
215620,1
215621,1
215622,1
215623,1
215624,1
215625,2
215626,2
215627,2
215628,2
215629,2
215630,2
215631,5
215632,5
215633,5
215634,5
215635,5
215636,5
215637,5
215638,5
215639,5
215640,5
215641,5
215642,5
215643,5
215644,5
215645,5
215646,5
215647,2
215648,2
215649,2
215650,2
215651,2
215652,2
215653,2
215654,2
215655,2
215656,2
215657,2
215658,2
215659,2
215660,2
215661,2
215662,1
215663,5
215664,1
215665,1
215666,1
215667,2
215668,5
215669,2
215670,2
215671,2
215672,2
215673,2
215674,2
215675,2
215676,2
215677,2
215678,2
215679,2
215680,2
215681,2
215682,2
215683,2
215684,2
215685,5
215686,5
215687,5
215688,5
215689,5
215690,5
215691,5
215692,5
215693,5
215694,5
215695,5
215696,2
215697,2
215698,2
215699,2
215700,5
215701,2
215702,2
215703,5
215704,2
215705,2
215706,5
215707,2
215708,5
215709,6
215710,6
215711,5
215712,5
215713,5
215714,5
215715,5
215716,2
215717,2
215718,2
215719,2
215720,2
215721,2
215722,2
215723,2
215724,2
215725,2
215726,2
215727,2
215728,2
215729,2
215730,2
215731,2
215732,2
215733,2
215734,1
215735,1
215736,1
215737,1
215738,1
215739,1
215740,1
215741,1
215742,1
215743,1
215744,1
215745,1
215746,1
215747,1
215748,1
215749,1
215750,1
215751,1
215752,1
215753,1
215754,1
215755,1
215756,1
215757,1
215758,1
215759,1
215760,1
215761,7
215762,7
215763,1
215764,1
215765,1
215766,1
215767,1
215768,1
215769,1
215770,1
215771,1
215772,1
215773,1
215774,1
215775,1
215776,1
215777,1
215778,1
215779,1
215780,1
215781,1
215782,1
215783,1
215784,1
215785,1
215786,1
215787,1
215788,1
215789,1
215790,1
215791,1
215792,1
215793,1
215794,1
215795,1
215796,1
215797,1
215798,1
215799,1
215800,1
215801,1
215802,1
215803,1
215804,1
215805,1
215806,1
215807,1
215808,1
215809,1
215810,1
215811,1
215812,1
215813,1
215814,1
215815,7
215816,7
215817,7
215818,7
215819,7
215820,7
215821,7
215822,7
215823,7
215824,7
215825,7
215826,7
215827,7
215828,7
215829,7
215830,7
215831,7
215832,7
215833,7
215834,7
215835,7
215836,7
215837,7
215838,7
215839,7
215840,7
215841,7
215842,7
215843,7
215844,7
215845,7
215846,7
215847,7
215848,7
215849,7
215850,7
215851,7
215852,7
215853,7
215854,7
215855,7
215856,7
215857,7
215858,7
215859,1
215860,1
215861,7
215862,7
215863,7
215864,7
215865,7
215866,7
215867,7
215868,7
215869,7
215870,7
215871,7
215872,7
215873,7
215874,1
215875,1
215876,1
215877,1
215878,1
215879,1
215880,1
215881,1
215882,1
215883,1
215884,1
215885,1
215886,1
215887,1
215888,1
215889,1
215890,1
215891,1
215892,1
215893,1
215894,2
215895,1
215896,1
215897,1
215898,1
215899,1
215900,1
215901,1
215902,1
215903,1
215904,1
215905,2
215906,2
215907,2
215908,2
215909,1
215910,2
215911,1
215912,1
215913,1
215914,2
215915,2
215916,2
215917,2
215918,2
215919,2
215920,5
215921,5
215922,5
215923,5
215924,5
215925,5
215926,5
215927,5
215928,5
215929,5
215930,5
215931,5
215932,5
215933,5
215934,2
215935,2
215936,2
215937,2
215938,2
215939,2
215940,2
215941,2
215942,2
215943,2
215944,2
215945,2
215946,2
215947,2
215948,2
215949,5
215950,1
215951,1
215952,1
215953,2
215954,5
215955,2
215956,2
215957,2
215958,2
215959,2
215960,2
215961,2
215962,2
215963,2
215964,2
215965,2
215966,2
215967,2
215968,2
215969,2
215970,2
215971,2
215972,5
215973,5
215974,5
215975,5
215976,5
215977,5
215978,5
215979,5
215980,5
215981,5
215982,2
215983,2
215984,2
215985,2
215986,5
215987,2
215988,2
215989,2
215990,2
215991,2
215992,2
215993,5
215994,2
215995,6
215996,2
215997,5
215998,5
215999,5
216000,5
216001,2
216002,2
216003,2
216004,2
216005,2
216006,2
216007,2
216008,2
216009,2
216010,2
216011,2
216012,2
216013,2
216014,2
216015,2
216016,2
216017,2
216018,2
216019,2
216020,2
216021,1
216022,1
216023,1
216024,1
216025,1
216026,1
216027,1
216028,1
216029,1
216030,1
216031,1
216032,1
216033,1
216034,1
216035,1
216036,1
216037,1
216038,1
216039,1
216040,1
216041,1
216042,1
216043,1
216044,1
216045,1
216046,1
216047,1
216048,1
216049,1
216050,1
216051,1
216052,1
216053,1
216054,1
216055,1
216056,1
216057,1
216058,1
216059,1
216060,1
216061,1
216062,1
216063,1
216064,1
216065,1
216066,1
216067,1
216068,1
216069,1
216070,1
216071,1
216072,1
216073,1
216074,1
216075,1
216076,1
216077,1
216078,1
216079,1
216080,1
216081,1
216082,1
216083,1
216084,1
216085,1
216086,1
216087,1
216088,1
216089,1
216090,1
216091,1
216092,1
216093,1
216094,1
216095,1
216096,1
216097,1
216098,1
216099,1
216100,7
216101,7
216102,7
216103,7
216104,7
216105,7
216106,7
216107,7
216108,7
216109,7
216110,7
216111,7
216112,7
216113,7
216114,7
216115,7
216116,7
216117,7
216118,7
216119,7
216120,7
216121,7
216122,7
216123,7
216124,7
216125,7
216126,7
216127,1
216128,7
216129,7
216130,7
216131,7
216132,7
216133,7
216134,7
216135,7
216136,7
216137,7
216138,7
216139,7
216140,7
216141,7
216142,7
216143,1
216144,1
216145,1
216146,1
216147,1
216148,1
216149,1
216150,1
216151,1
216152,1
216153,1
216154,1
216155,1
216156,1
216157,1
216158,1
216159,1
216160,1
216161,1
216162,1
216163,1
216164,1
216165,1
216166,1
216167,1
216168,1
216169,1
216170,1
216171,1
216172,1
216173,1
216174,1
216175,1
216176,1
216177,1
216178,1
216179,2
216180,1
216181,2
216182,1
216183,1
216184,1
216185,1
216186,1
216187,1
216188,1
216189,1
216190,1
216191,2
216192,2
216193,2
216194,2
216195,1
216196,1
216197,1
216198,1
216199,1
216200,1
216201,2
216202,2
216203,2
216204,2
216205,2
216206,2
216207,5
216208,5
216209,5
216210,5
216211,5
216212,5
216213,5
216214,5
216215,5
216216,5
216217,5
216218,5
216219,5
216220,5
216221,5
216222,2
216223,2
216224,2
216225,2
216226,2
216227,2
216228,2
216229,2
216230,2
216231,2
216232,2
216233,2
216234,2
216235,2
216236,2
216237,2
216238,2
216239,2
216240,1
216241,1
216242,1
216243,1
216244,1
216245,2
216246,5
216247,2
216248,2
216249,2
216250,2
216251,2
216252,2
216253,2
216254,2
216255,2
216256,2
216257,2
216258,2
216259,2
216260,2
216261,2
216262,2
216263,2
216264,5
216265,5
216266,5
216267,2
216268,2
216269,5
216270,5
216271,5
216272,2
216273,2
216274,2
216275,2
216276,2
216277,2
216278,2
216279,2
216280,2
216281,2
216282,2
216283,5
216284,2
216285,2
216286,2
216287,6
216288,2
216289,5
216290,5
216291,2
216292,2
216293,2
216294,2
216295,2
216296,2
216297,2
216298,2
216299,2
216300,2
216301,2
216302,2
216303,2
216304,2
216305,2
216306,2
216307,2
216308,2
216309,2
216310,2
216311,2
216312,2
216313,2
216314,1
216315,1
216316,1
216317,1
216318,1
216319,1
216320,1
216321,1
216322,1
216323,1
216324,1
216325,1
216326,1
216327,1
216328,1
216329,1
216330,1
216331,1
216332,1
216333,1
216334,1
216335,1
216336,1
216337,1
216338,1
216339,1
216340,1
216341,1
216342,1
216343,1
216344,1
216345,1
216346,1
216347,1
216348,1
216349,1
216350,1
216351,1
216352,1
216353,1
216354,1
216355,1
216356,1
216357,1
216358,1
216359,1
216360,1
216361,1
216362,1
216363,1
216364,1
216365,1
216366,1
216367,1
216368,1
216369,1
216370,1
216371,1
216372,1
216373,1
216374,1
216375,1
216376,1
216377,1
216378,1
216379,1
216380,1
216381,1
216382,1
216383,1
216384,1
216385,1
216386,1
216387,1
216388,1
216389,1
216390,1
216391,1
216392,1
216393,1
216394,7
216395,7
216396,7
216397,7
216398,7
216399,7
216400,1
216401,1
216402,7
216403,7
216404,7
216405,7
216406,7
216407,7
216408,7
216409,7
216410,7
216411,7
216412,7
216413,7
216414,7
216415,7
216416,7
216417,7
216418,7
216419,7
216420,1
216421,1
216422,1
216423,7
216424,7
216425,7
216426,7
216427,7
216428,7
216429,7
216430,7
216431,7
216432,7
216433,7
216434,7
216435,7
216436,7
216437,1
216438,1
216439,1
216440,1
216441,1
216442,1
216443,1
216444,1
216445,1
216446,1
216447,1
216448,1
216449,1
216450,7
216451,7
216452,7
216453,1
216454,1
216455,1
216456,1
216457,1
216458,1
216459,1
216460,1
216461,1
216462,1
216463,1
216464,1
216465,1
216466,1
216467,1
216468,1
216469,1
216470,1
216471,1
216472,1
216473,2
216474,1
216475,1
216476,1
216477,1
216478,1
216479,1
216480,1
216481,1
216482,1
216483,1
216484,1
216485,2
216486,2
216487,2
216488,2
216489,2
216490,1
216491,1
216492,1
216493,1
216494,1
216495,2
216496,2
216497,2
216498,2
216499,2
216500,5
216501,5
216502,5
216503,5
216504,5
216505,5
216506,5
216507,5
216508,5
216509,5
216510,5
216511,5
216512,5
216513,5
216514,5
216515,5
216516,5
216517,5
216518,5
216519,5
216520,2
216521,2
216522,2
216523,2
216524,2
216525,2
216526,2
216527,2
216528,2
216529,2
216530,2
216531,2
216532,2
216533,2
216534,2
216535,2
216536,2
216537,2
216538,2
216539,1
216540,1
216541,1
216542,1
216543,1
216544,5
216545,2
216546,2
216547,2
216548,2
216549,2
216550,2
216551,2
216552,2
216553,2
216554,2
216555,2
216556,2
216557,2
216558,2
216559,2
216560,2
216561,5
216562,5
216563,5
216564,5
216565,5
216566,2
216567,2
216568,2
216569,5
216570,5
216571,2
216572,2
216573,2
216574,2
216575,2
216576,2
216577,2
216578,5
216579,2
216580,2
216581,2
216582,2
216583,2
216584,2
216585,1
216586,2
216587,2
216588,5
216589,2
216590,2
216591,2
216592,2
216593,2
216594,2
216595,2
216596,2
216597,2
216598,2
216599,2
216600,2
216601,2
216602,2
216603,2
216604,2
216605,2
216606,2
216607,2
216608,2
216609,2
216610,2
216611,2
216612,2
216613,2
216614,1
216615,1
216616,1
216617,1
216618,1
216619,1
216620,1
216621,1
216622,1
216623,1
216624,1
216625,1
216626,1
216627,1
216628,1
216629,1
216630,1
216631,1
216632,1
216633,1
216634,1
216635,1
216636,1
216637,1
216638,1
216639,1
216640,1
216641,1
216642,1
216643,1
216644,1
216645,1
216646,1
216647,1
216648,1
216649,1
216650,1
216651,1
216652,1
216653,1
216654,1
216655,1
216656,1
216657,1
216658,1
216659,1
216660,1
216661,1
216662,1
216663,1
216664,1
216665,1
216666,1
216667,1
216668,1
216669,1
216670,1
216671,1
216672,1
216673,1
216674,1
216675,1
216676,1
216677,1
216678,1
216679,1
216680,1
216681,1
216682,1
216683,1
216684,1
216685,1
216686,1
216687,7
216688,7
216689,7
216690,7
216691,7
216692,7
216693,1
216694,1
216695,1
216696,1
216697,1
216698,7
216699,7
216700,7
216701,7
216702,7
216703,7
216704,7
216705,7
216706,7
216707,7
216708,1
216709,7
216710,7
216711,7
216712,7
216713,1
216714,1
216715,1
216716,1
216717,7
216718,7
216719,1
216720,7
216721,7
216722,7
216723,7
216724,7
216725,1
216726,1
216727,7
216728,1
216729,1
216730,1
216731,1
216732,1
216733,1
216734,1
216735,1
216736,1
216737,1
216738,1
216739,1
216740,1
216741,1
216742,7
216743,7
216744,1
216745,7
216746,1
216747,1
216748,1
216749,1
216750,1
216751,1
216752,1
216753,1
216754,1
216755,1
216756,1
216757,1
216758,1
216759,1
216760,1
216761,1
216762,1
216763,1
216764,1
216765,2
216766,2
216767,2
216768,2
216769,1
216770,1
216771,1
216772,1
216773,1
216774,1
216775,1
216776,1
216777,1
216778,2
216779,2
216780,2
216781,2
216782,1
216783,1
216784,1
216785,1
216786,1
216787,1
216788,2
216789,2
216790,2
216791,2
216792,2
216793,5
216794,5
216795,5
216796,5
216797,5
216798,5
216799,5
216800,5
216801,5
216802,5
216803,5
216804,5
216805,5
216806,5
216807,5
216808,5
216809,2
216810,2
216811,2
216812,2
216813,2
216814,2
216815,2
216816,2
216817,2
216818,2
216819,2
216820,2
216821,2
216822,2
216823,2
216824,2
216825,2
216826,2
216827,2
216828,2
216829,2
216830,1
216831,1
216832,1
216833,2
216834,2
216835,2
216836,2
216837,2
216838,2
216839,2
216840,2
216841,2
216842,2
216843,2
216844,2
216845,2
216846,2
216847,2
216848,1
216849,1
216850,5
216851,5
216852,5
216853,5
216854,1
216855,2
216856,2
216857,5
216858,2
216859,2
216860,2
216861,2
216862,2
216863,5
216864,5
216865,5
216866,5
216867,2
216868,2
216869,2
216870,2
216871,2
216872,1
216873,1
216874,1
216875,2
216876,2
216877,2
216878,2
216879,2
216880,2
216881,2
216882,2
216883,2
216884,2
216885,2
216886,2
216887,2
216888,2
216889,2
216890,2
216891,2
216892,2
216893,2
216894,2
216895,2
216896,2
216897,2
216898,2
216899,2
216900,2
216901,2
216902,2
216903,2
216904,1
216905,1
216906,1
216907,1
216908,1
216909,1
216910,1
216911,1
216912,1
216913,1
216914,1
216915,1
216916,1
216917,1
216918,1
216919,1
216920,1
216921,1
216922,1
216923,1
216924,1
216925,1
216926,1
216927,1
216928,1
216929,1
216930,1
216931,1
216932,1
216933,1
216934,1
216935,1
216936,1
216937,1
216938,1
216939,1
216940,1
216941,1
216942,1
216943,1
216944,1
216945,1
216946,1
216947,1
216948,1
216949,1
216950,1
216951,1
216952,1
216953,1
216954,1
216955,1
216956,1
216957,1
216958,1
216959,1
216960,1
216961,1
216962,1
216963,1
216964,1
216965,1
216966,1
216967,1
216968,1
216969,1
216970,1
216971,7
216972,7
216973,7
216974,7
216975,7
216976,7
216977,1
216978,1
216979,1
216980,1
216981,1
216982,1
216983,1
216984,7
216985,7
216986,7
216987,7
216988,7
216989,7
216990,7
216991,7
216992,1
216993,1
216994,1
216995,7
216996,1
216997,1
216998,1
216999,1
217000,1
217001,1
217002,1
217003,1
217004,1
217005,7
217006,7
217007,7
217008,7
217009,7
217010,7
217011,1
217012,1
217013,1
217014,1
217015,1
217016,1
217017,1
217018,1
217019,1
217020,1
217021,1
217022,1
217023,1
217024,1
217025,1
217026,1
217027,1
217028,1
217029,1
217030,1
217031,1
217032,1
217033,1
217034,1
217035,1
217036,7
217037,7
217038,7
217039,7
217040,1
217041,1
217042,1
217043,1
217044,1
217045,1
217046,1
217047,1
217048,1
217049,1
217050,2
217051,2
217052,1
217053,1
217054,1
217055,1
217056,1
217057,1
217058,1
217059,1
217060,1
217061,1
217062,1
217063,1
217064,2
217065,2
217066,2
217067,1
217068,1
217069,1
217070,1
217071,1
217072,1
217073,1
217074,2
217075,2
217076,2
217077,2
217078,5
217079,5
217080,5
217081,5
217082,5
217083,5
217084,5
217085,5
217086,5
217087,5
217088,5
217089,5
217090,5
217091,5
217092,5
217093,5
217094,5
217095,5
217096,5
217097,5
217098,5
217099,2
217100,2
217101,2
217102,2
217103,2
217104,2
217105,2
217106,2
217107,2
217108,2
217109,2
217110,2
217111,2
217112,2
217113,2
217114,2
217115,2
217116,2
217117,2
217118,2
217119,2
217120,2
217121,1
217122,1
217123,1
217124,2
217125,2
217126,2
217127,2
217128,2
217129,2
217130,2
217131,2
217132,2
217133,2
217134,2
217135,2
217136,2
217137,2
217138,2
217139,2
217140,1
217141,1
217142,5
217143,5
217144,5
217145,2
217146,2
217147,2
217148,2
217149,2
217150,2
217151,2
217152,2
217153,2
217154,5
217155,5
217156,5
217157,5
217158,5
217159,2
217160,2
217161,2
217162,2
217163,2
217164,1
217165,1
217166,2
217167,2
217168,2
217169,2
217170,2
217171,2
217172,2
217173,2
217174,2
217175,2
217176,2
217177,2
217178,2
217179,2
217180,2
217181,2
217182,2
217183,2
217184,2
217185,2
217186,2
217187,2
217188,2
217189,2
217190,2
217191,2
217192,2
217193,2
217194,2
217195,2
217196,7
217197,1
217198,1
217199,1
217200,1
217201,1
217202,1
217203,1
217204,1
217205,1
217206,1
217207,1
217208,1
217209,1
217210,1
217211,1
217212,1
217213,1
217214,1
217215,1
217216,1
217217,1
217218,1
217219,1
217220,1
217221,1
217222,1
217223,1
217224,1
217225,1
217226,1
217227,1
217228,1
217229,1
217230,1
217231,1
217232,1
217233,1
217234,1
217235,1
217236,1
217237,1
217238,1
217239,1
217240,1
217241,1
217242,1
217243,1
217244,1
217245,1
217246,1
217247,1
217248,1
217249,1
217250,1
217251,1
217252,1
217253,1
217254,1
217255,1
217256,1
217257,1
217258,1
217259,1
217260,1
217261,1
217262,1
217263,1
217264,1
217265,7
217266,7
217267,7
217268,1
217269,7
217270,7
217271,1
217272,1
217273,1
217274,1
217275,1
217276,1
217277,1
217278,1
217279,1
217280,1
217281,7
217282,7
217283,1
217284,1
217285,1
217286,1
217287,1
217288,1
217289,1
217290,1
217291,1
217292,1
217293,1
217294,1
217295,1
217296,1
217297,1
217298,1
217299,1
217300,1
217301,7
217302,7
217303,7
217304,1
217305,1
217306,7
217307,7
217308,7
217309,7
217310,1
217311,1
217312,1
217313,1
217314,1
217315,1
217316,1
217317,1
217318,1
217319,1
217320,1
217321,1
217322,1
217323,1
217324,1
217325,1
217326,1
217327,1
217328,1
217329,1
217330,1
217331,1
217332,1
217333,1
217334,1
217335,7
217336,7
217337,7
217338,1
217339,1
217340,1
217341,1
217342,1
217343,1
217344,1
217345,1
217346,1
217347,1
217348,1
217349,1
217350,1
217351,1
217352,1
217353,1
217354,1
217355,2
217356,2
217357,1
217358,1
217359,1
217360,1
217361,1
217362,1
217363,1
217364,1
217365,2
217366,2
217367,2
217368,2
217369,5
217370,5
217371,5
217372,5
217373,5
217374,5
217375,5
217376,5
217377,5
217378,5
217379,5
217380,5
217381,5
217382,5
217383,5
217384,5
217385,5
217386,2
217387,2
217388,2
217389,2
217390,2
217391,2
217392,2
217393,2
217394,2
217395,2
217396,2
217397,2
217398,2
217399,2
217400,2
217401,2
217402,2
217403,2
217404,2
217405,2
217406,2
217407,2
217408,2
217409,2
217410,2
217411,2
217412,2
217413,2
217414,2
217415,2
217416,2
217417,2
217418,2
217419,2
217420,2
217421,2
217422,2
217423,2
217424,2
217425,2
217426,2
217427,2
217428,1
217429,1
217430,5
217431,5
217432,5
217433,2
217434,2
217435,1
217436,2
217437,2
217438,2
217439,2
217440,2
217441,2
217442,2
217443,5
217444,5
217445,5
217446,5
217447,5
217448,2
217449,2
217450,2
217451,2
217452,2
217453,2
217454,2
217455,2
217456,2
217457,2
217458,2
217459,2
217460,2
217461,2
217462,2
217463,2
217464,2
217465,2
217466,2
217467,2
217468,2
217469,2
217470,2
217471,2
217472,2
217473,2
217474,2
217475,2
217476,2
217477,2
217478,2
217479,2
217480,2
217481,2
217482,2
217483,2
217484,2
217485,2
217486,2
217487,1
217488,1
217489,1
217490,1
217491,1
217492,1
217493,1
217494,1
217495,1
217496,1
217497,1
217498,1
217499,1
217500,1
217501,1
217502,1
217503,1
217504,1
217505,1
217506,1
217507,1
217508,1
217509,1
217510,1
217511,1
217512,1
217513,1
217514,1
217515,1
217516,1
217517,1
217518,1
217519,1
217520,1
217521,1
217522,1
217523,1
217524,1
217525,1
217526,1
217527,1
217528,1
217529,1
217530,1
217531,1
217532,1
217533,1
217534,1
217535,1
217536,1
217537,1
217538,1
217539,1
217540,1
217541,1
217542,1
217543,7
217544,7
217545,7
217546,1
217547,1
217548,7
217549,7
217550,1
217551,1
217552,1
217553,1
217554,1
217555,1
217556,1
217557,1
217558,1
217559,7
217560,7
217561,7
217562,1
217563,1
217564,1
217565,1
217566,1
217567,1
217568,1
217569,1
217570,1
217571,1
217572,1
217573,1
217574,1
217575,1
217576,1
217577,1
217578,1
217579,7
217580,7
217581,7
217582,1
217583,1
217584,1
217585,1
217586,1
217587,1
217588,1
217589,1
217590,1
217591,1
217592,1
217593,1
217594,1
217595,1
217596,1
217597,1
217598,1
217599,1
217600,1
217601,1
217602,1
217603,1
217604,1
217605,1
217606,1
217607,1
217608,1
217609,1
217610,1
217611,1
217612,1
217613,1
217614,1
217615,7
217616,1
217617,1
217618,1
217619,1
217620,1
217621,1
217622,1
217623,1
217624,1
217625,1
217626,1
217627,1
217628,1
217629,1
217630,1
217631,2
217632,2
217633,2
217634,1
217635,1
217636,1
217637,1
217638,1
217639,1
217640,1
217641,1
217642,2
217643,2
217644,2
217645,1
217646,5
217647,5
217648,5
217649,5
217650,5
217651,5
217652,5
217653,5
217654,5
217655,5
217656,5
217657,5
217658,5
217659,5
217660,5
217661,5
217662,5
217663,5
217664,5
217665,5
217666,5
217667,2
217668,2
217669,2
217670,2
217671,2
217672,2
217673,2
217674,2
217675,2
217676,2
217677,2
217678,2
217679,2
217680,2
217681,2
217682,2
217683,2
217684,2
217685,2
217686,2
217687,2
217688,2
217689,2
217690,2
217691,2
217692,2
217693,2
217694,2
217695,2
217696,2
217697,2
217698,2
217699,2
217700,2
217701,2
217702,2
217703,2
217704,2
217705,2
217706,2
217707,1
217708,1
217709,1
217710,1
217711,1
217712,1
217713,2
217714,2
217715,2
217716,1
217717,2
217718,2
217719,2
217720,2
217721,2
217722,2
217723,5
217724,5
217725,5
217726,5
217727,5
217728,5
217729,2
217730,2
217731,5
217732,2
217733,2
217734,2
217735,2
217736,2
217737,2
217738,2
217739,2
217740,2
217741,2
217742,2
217743,2
217744,2
217745,2
217746,2
217747,2
217748,2
217749,2
217750,2
217751,2
217752,2
217753,2
217754,2
217755,2
217756,2
217757,2
217758,2
217759,2
217760,2
217761,2
217762,2
217763,2
217764,2
217765,2
217766,2
217767,2
217768,2
217769,1
217770,1
217771,1
217772,1
217773,1
217774,1
217775,1
217776,1
217777,1
217778,1
217779,1
217780,1
217781,1
217782,1
217783,1
217784,1
217785,1
217786,1
217787,1
217788,1
217789,1
217790,1
217791,1
217792,1
217793,1
217794,1
217795,1
217796,1
217797,1
217798,1
217799,1
217800,1
217801,1
217802,1
217803,1
217804,1
217805,1
217806,1
217807,1
217808,1
217809,1
217810,1
217811,1
217812,1
217813,1
217814,1
217815,1
217816,1
217817,1
217818,1
217819,1
217820,7
217821,7
217822,7
217823,7
217824,1
217825,7
217826,1
217827,7
217828,1
217829,1
217830,1
217831,1
217832,1
217833,1
217834,1
217835,1
217836,1
217837,7
217838,7
217839,7
217840,1
217841,1
217842,1
217843,1
217844,1
217845,1
217846,1
217847,1
217848,1
217849,1
217850,1
217851,1
217852,1
217853,1
217854,1
217855,1
217856,1
217857,1
217858,1
217859,1
217860,1
217861,1
217862,1
217863,1
217864,1
217865,1
217866,1
217867,1
217868,1
217869,1
217870,1
217871,1
217872,1
217873,1
217874,1
217875,1
217876,1
217877,1
217878,1
217879,1
217880,1
217881,1
217882,1
217883,1
217884,1
217885,1
217886,1
217887,1
217888,1
217889,1
217890,1
217891,1
217892,1
217893,1
217894,1
217895,7
217896,1
217897,1
217898,1
217899,1
217900,1
217901,1
217902,1
217903,1
217904,1
217905,1
217906,1
217907,1
217908,1
217909,1
217910,1
217911,1
217912,1
217913,1
217914,1
217915,1
217916,1
