Id,Cover_Type
515585,1
515586,1
515587,1
515588,1
515589,1
515590,2
515591,2
515592,1
515593,1
515594,2
515595,2
515596,2
515597,2
515598,2
515599,1
515600,1
515601,1
515602,1
515603,1
515604,1
515605,1
515606,2
515607,2
515608,2
515609,2
515610,2
515611,2
515612,2
515613,2
515614,2
515615,2
515616,2
515617,2
515618,2
515619,2
515620,2
515621,2
515622,2
515623,2
515624,2
515625,2
515626,2
515627,2
515628,2
515629,2
515630,2
515631,2
515632,2
515633,2
515634,2
515635,2
515636,2
515637,2
515638,2
515639,2
515640,2
515641,2
515642,2
515643,2
515644,2
515645,2
515646,2
515647,2
515648,2
515649,2
515650,2
515651,2
515652,2
515653,2
515654,2
515655,2
515656,6
515657,6
515658,6
515659,6
515660,6
515661,6
515662,6
515663,6
515664,6
515665,6
515666,6
515667,6
515668,5
515669,5
515670,6
515671,6
515672,5
515673,6
515674,6
515675,6
515676,6
515677,5
515678,6
515679,6
515680,6
515681,6
515682,6
515683,6
515684,6
515685,1
515686,1
515687,1
515688,1
515689,1
515690,1
515691,1
515692,1
515693,1
515694,1
515695,1
515696,1
515697,1
515698,1
515699,1
515700,1
515701,1
515702,2
515703,2
515704,2
515705,2
515706,2
515707,2
515708,2
515709,2
515710,2
515711,2
515712,2
515713,2
515714,2
515715,2
515716,2
515717,2
515718,2
515719,2
515720,2
515721,2
515722,2
515723,2
515724,2
515725,2
515726,2
515727,2
515728,2
515729,2
515730,2
515731,2
515732,1
515733,1
515734,1
515735,1
515736,1
515737,1
515738,1
515739,1
515740,1
515741,1
515742,1
515743,1
515744,1
515745,1
515746,1
515747,1
515748,1
515749,1
515750,1
515751,1
515752,1
515753,1
515754,1
515755,1
515756,1
515757,2
515758,2
515759,2
515760,1
515761,1
515762,1
515763,1
515764,1
515765,1
515766,1
515767,1
515768,1
515769,1
515770,1
515771,1
515772,1
515773,1
515774,1
515775,1
515776,1
515777,1
515778,1
515779,1
515780,1
515781,1
515782,1
515783,1
515784,1
515785,1
515786,1
515787,1
515788,1
515789,1
515790,1
515791,1
515792,1
515793,1
515794,1
515795,1
515796,1
515797,1
515798,1
515799,1
515800,1
515801,1
515802,1
515803,1
515804,1
515805,2
515806,1
515807,1
515808,1
515809,2
515810,1
515811,1
515812,1
515813,1
515814,1
515815,1
515816,1
515817,1
515818,1
515819,2
515820,1
515821,1
515822,1
515823,1
515824,1
515825,1
515826,1
515827,1
515828,1
515829,1
515830,1
515831,1
515832,1
515833,1
515834,1
515835,1
515836,1
515837,1
515838,1
515839,1
515840,7
515841,7
515842,7
515843,7
515844,7
515845,7
515846,7
515847,7
515848,7
515849,7
515850,7
515851,7
515852,7
515853,7
515854,1
515855,7
515856,1
515857,2
515858,1
515859,1
515860,1
515861,1
515862,1
515863,1
515864,1
515865,1
515866,1
515867,1
515868,1
515869,1
515870,1
515871,1
515872,1
515873,1
515874,1
515875,1
515876,1
515877,1
515878,2
515879,1
515880,1
515881,1
515882,1
515883,1
515884,1
515885,1
515886,1
515887,1
515888,1
515889,1
515890,1
515891,1
515892,1
515893,1
515894,1
515895,1
515896,1
515897,1
515898,1
515899,1
515900,1
515901,1
515902,1
515903,2
515904,2
515905,2
515906,2
515907,2
515908,2
515909,2
515910,2
515911,2
515912,2
515913,2
515914,2
515915,2
515916,2
515917,2
515918,2
515919,2
515920,2
515921,2
515922,2
515923,2
515924,2
515925,2
515926,2
515927,1
515928,2
515929,1
515930,1
515931,1
515932,1
515933,1
515934,1
515935,2
515936,1
515937,1
515938,1
515939,1
515940,1
515941,1
515942,1
515943,1
515944,1
515945,2
515946,2
515947,2
515948,2
515949,2
515950,1
515951,2
515952,2
515953,2
515954,2
515955,2
515956,2
515957,2
515958,1
515959,1
515960,1
515961,1
515962,2
515963,1
515964,1
515965,1
515966,1
515967,1
515968,1
515969,1
515970,1
515971,1
515972,1
515973,1
515974,1
515975,1
515976,1
515977,1
515978,1
515979,2
515980,2
515981,2
515982,2
515983,1
515984,1
515985,1
515986,1
515987,1
515988,1
515989,1
515990,1
515991,1
515992,1
515993,1
515994,2
515995,1
515996,1
515997,2
515998,2
515999,1
516000,1
516001,1
516002,1
516003,1
516004,1
516005,1
516006,1
516007,1
516008,1
516009,1
516010,1
516011,1
516012,1
516013,1
516014,1
516015,1
516016,5
516017,5
516018,5
516019,6
516020,6
516021,7
516022,7
516023,7
516024,7
516025,7
516026,7
516027,7
516028,7
516029,7
516030,7
516031,7
516032,7
516033,7
516034,7
516035,7
516036,7
516037,7
516038,7
516039,7
516040,7
516041,7
516042,7
516043,7
516044,7
516045,1
516046,7
516047,7
516048,7
516049,7
516050,7
516051,7
516052,7
516053,7
516054,7
516055,7
516056,7
516057,7
516058,1
516059,7
516060,7
516061,1
516062,1
516063,1
516064,1
516065,1
516066,1
516067,1
516068,1
516069,1
516070,1
516071,1
516072,1
516073,1
516074,2
516075,1
516076,1
516077,1
516078,2
516079,2
516080,2
516081,2
516082,2
516083,2
516084,2
516085,1
516086,1
516087,1
516088,1
516089,1
516090,1
516091,2
516092,2
516093,2
516094,2
516095,2
516096,2
516097,2
516098,2
516099,2
516100,2
516101,2
516102,2
516103,2
516104,1
516105,2
516106,2
516107,2
516108,2
516109,2
516110,2
516111,2
516112,2
516113,2
516114,2
516115,2
516116,2
516117,2
516118,2
516119,2
516120,2
516121,2
516122,2
516123,2
516124,2
516125,2
516126,2
516127,2
516128,2
516129,2
516130,2
516131,2
516132,2
516133,2
516134,2
516135,2
516136,2
516137,2
516138,2
516139,6
516140,6
516141,6
516142,6
516143,6
516144,6
516145,6
516146,6
516147,6
516148,6
516149,6
516150,6
516151,6
516152,5
516153,5
516154,6
516155,6
516156,5
516157,6
516158,5
516159,5
516160,5
516161,5
516162,5
516163,5
516164,6
516165,6
516166,6
516167,6
516168,6
516169,6
516170,6
516171,6
516172,6
516173,6
516174,1
516175,1
516176,1
516177,6
516178,1
516179,1
516180,1
516181,1
516182,1
516183,1
516184,1
516185,1
516186,1
516187,1
516188,1
516189,2
516190,2
516191,2
516192,2
516193,2
516194,2
516195,2
516196,2
516197,2
516198,2
516199,2
516200,2
516201,2
516202,2
516203,2
516204,2
516205,2
516206,2
516207,2
516208,2
516209,2
516210,2
516211,2
516212,2
516213,2
516214,2
516215,2
516216,2
516217,2
516218,1
516219,1
516220,1
516221,1
516222,1
516223,1
516224,1
516225,1
516226,1
516227,1
516228,1
516229,1
516230,1
516231,1
516232,1
516233,1
516234,1
516235,1
516236,1
516237,1
516238,1
516239,1
516240,1
516241,1
516242,1
516243,1
516244,2
516245,2
516246,2
516247,2
516248,1
516249,1
516250,1
516251,1
516252,1
516253,1
516254,1
516255,1
516256,1
516257,1
516258,1
516259,1
516260,1
516261,1
516262,1
516263,1
516264,1
516265,1
516266,1
516267,1
516268,1
516269,1
516270,1
516271,1
516272,1
516273,1
516274,1
516275,1
516276,1
516277,1
516278,1
516279,1
516280,1
516281,1
516282,1
516283,1
516284,1
516285,1
516286,1
516287,1
516288,1
516289,1
516290,1
516291,1
516292,1
516293,1
516294,1
516295,1
516296,1
516297,1
516298,1
516299,1
516300,1
516301,1
516302,1
516303,1
516304,1
516305,1
516306,1
516307,1
516308,1
516309,1
516310,1
516311,1
516312,1
516313,1
516314,1
516315,1
516316,1
516317,1
516318,1
516319,1
516320,1
516321,1
516322,1
516323,1
516324,1
516325,1
516326,1
516327,7
516328,7
516329,7
516330,7
516331,7
516332,7
516333,7
516334,7
516335,7
516336,7
516337,7
516338,7
516339,7
516340,7
516341,7
516342,2
516343,2
516344,2
516345,2
516346,1
516347,1
516348,1
516349,1
516350,1
516351,1
516352,1
516353,1
516354,1
516355,1
516356,1
516357,1
516358,1
516359,1
516360,1
516361,1
516362,2
516363,2
516364,1
516365,1
516366,1
516367,1
516368,1
516369,1
516370,1
516371,1
516372,1
516373,1
516374,2
516375,1
516376,1
516377,1
516378,1
516379,1
516380,1
516381,1
516382,1
516383,1
516384,1
516385,1
516386,1
516387,1
516388,1
516389,1
516390,1
516391,1
516392,1
516393,2
516394,2
516395,2
516396,2
516397,2
516398,2
516399,2
516400,2
516401,2
516402,2
516403,2
516404,2
516405,2
516406,2
516407,2
516408,2
516409,2
516410,2
516411,2
516412,2
516413,2
516414,2
516415,2
516416,2
516417,2
516418,2
516419,2
516420,2
516421,2
516422,2
516423,2
516424,2
516425,1
516426,1
516427,1
516428,1
516429,1
516430,1
516431,1
516432,1
516433,1
516434,1
516435,1
516436,1
516437,1
516438,2
516439,2
516440,1
516441,2
516442,2
516443,2
516444,2
516445,2
516446,2
516447,2
516448,1
516449,1
516450,1
516451,2
516452,2
516453,1
516454,1
516455,1
516456,1
516457,1
516458,1
516459,1
516460,1
516461,1
516462,1
516463,1
516464,1
516465,1
516466,1
516467,1
516468,1
516469,2
516470,2
516471,2
516472,1
516473,1
516474,1
516475,1
516476,1
516477,1
516478,1
516479,1
516480,1
516481,1
516482,2
516483,2
516484,1
516485,1
516486,2
516487,2
516488,1
516489,1
516490,1
516491,1
516492,1
516493,1
516494,1
516495,1
516496,1
516497,1
516498,1
516499,1
516500,1
516501,1
516502,1
516503,1
516504,1
516505,2
516506,6
516507,6
516508,6
516509,6
516510,7
516511,7
516512,7
516513,7
516514,7
516515,7
516516,7
516517,7
516518,7
516519,7
516520,7
516521,7
516522,7
516523,7
516524,7
516525,7
516526,7
516527,7
516528,7
516529,7
516530,7
516531,7
516532,7
516533,7
516534,7
516535,7
516536,7
516537,7
516538,7
516539,7
516540,7
516541,7
516542,7
516543,7
516544,7
516545,1
516546,7
516547,7
516548,1
516549,1
516550,1
516551,1
516552,1
516553,1
516554,1
516555,1
516556,1
516557,1
516558,1
516559,1
516560,1
516561,1
516562,2
516563,1
516564,1
516565,1
516566,1
516567,2
516568,2
516569,2
516570,2
516571,2
516572,2
516573,1
516574,1
516575,1
516576,1
516577,1
516578,1
516579,2
516580,2
516581,2
516582,2
516583,2
516584,2
516585,2
516586,2
516587,2
516588,2
516589,2
516590,2
516591,2
516592,2
516593,2
516594,2
516595,2
516596,2
516597,2
516598,2
516599,2
516600,2
516601,2
516602,2
516603,2
516604,2
516605,2
516606,2
516607,2
516608,2
516609,2
516610,2
516611,2
516612,2
516613,2
516614,2
516615,2
516616,2
516617,2
516618,2
516619,2
516620,2
516621,2
516622,2
516623,2
516624,2
516625,2
516626,2
516627,2
516628,6
516629,6
516630,6
516631,6
516632,6
516633,6
516634,6
516635,6
516636,6
516637,6
516638,6
516639,6
516640,5
516641,5
516642,6
516643,6
516644,5
516645,6
516646,6
516647,5
516648,5
516649,5
516650,5
516651,5
516652,6
516653,6
516654,6
516655,6
516656,6
516657,6
516658,6
516659,6
516660,6
516661,6
516662,6
516663,6
516664,1
516665,6
516666,1
516667,1
516668,1
516669,1
516670,1
516671,1
516672,1
516673,1
516674,1
516675,1
516676,2
516677,2
516678,2
516679,2
516680,2
516681,2
516682,2
516683,2
516684,2
516685,2
516686,2
516687,2
516688,2
516689,2
516690,2
516691,2
516692,2
516693,2
516694,2
516695,2
516696,2
516697,2
516698,2
516699,1
516700,2
516701,2
516702,2
516703,2
516704,2
516705,2
516706,2
516707,1
516708,1
516709,1
516710,1
516711,1
516712,1
516713,1
516714,1
516715,1
516716,1
516717,1
516718,1
516719,1
516720,1
516721,1
516722,1
516723,1
516724,1
516725,1
516726,1
516727,1
516728,1
516729,1
516730,1
516731,1
516732,1
516733,1
516734,1
516735,1
516736,1
516737,1
516738,1
516739,1
516740,1
516741,1
516742,1
516743,1
516744,1
516745,1
516746,1
516747,1
516748,1
516749,1
516750,1
516751,1
516752,1
516753,1
516754,1
516755,1
516756,1
516757,1
516758,1
516759,1
516760,1
516761,1
516762,1
516763,1
516764,1
516765,1
516766,1
516767,1
516768,1
516769,1
516770,1
516771,1
516772,1
516773,1
516774,1
516775,1
516776,1
516777,1
516778,1
516779,1
516780,1
516781,1
516782,1
516783,1
516784,1
516785,1
516786,1
516787,1
516788,1
516789,1
516790,1
516791,1
516792,1
516793,1
516794,1
516795,1
516796,1
516797,1
516798,1
516799,1
516800,1
516801,1
516802,1
516803,1
516804,1
516805,1
516806,1
516807,1
516808,1
516809,1
516810,1
516811,1
516812,1
516813,1
516814,1
516815,1
516816,1
516817,7
516818,7
516819,7
516820,7
516821,7
516822,7
516823,7
516824,7
516825,7
516826,7
516827,7
516828,7
516829,7
516830,2
516831,2
516832,2
516833,1
516834,1
516835,1
516836,1
516837,1
516838,1
516839,1
516840,2
516841,1
516842,1
516843,1
516844,1
516845,1
516846,1
516847,1
516848,1
516849,1
516850,1
516851,1
516852,1
516853,2
516854,2
516855,2
516856,1
516857,1
516858,1
516859,1
516860,1
516861,1
516862,1
516863,1
516864,2
516865,1
516866,1
516867,1
516868,1
516869,1
516870,1
516871,1
516872,1
516873,1
516874,1
516875,1
516876,1
516877,1
516878,1
516879,1
516880,1
516881,1
516882,1
516883,1
516884,2
516885,2
516886,2
516887,2
516888,2
516889,2
516890,2
516891,2
516892,2
516893,2
516894,2
516895,2
516896,2
516897,2
516898,2
516899,2
516900,2
516901,2
516902,2
516903,2
516904,2
516905,2
516906,2
516907,2
516908,2
516909,2
516910,2
516911,2
516912,2
516913,2
516914,2
516915,2
516916,2
516917,1
516918,1
516919,1
516920,1
516921,1
516922,1
516923,1
516924,1
516925,1
516926,1
516927,2
516928,1
516929,1
516930,2
516931,2
516932,1
516933,1
516934,2
516935,2
516936,1
516937,2
516938,2
516939,2
516940,2
516941,1
516942,1
516943,1
516944,1
516945,1
516946,1
516947,1
516948,1
516949,1
516950,1
516951,1
516952,1
516953,1
516954,1
516955,1
516956,1
516957,1
516958,1
516959,1
516960,1
516961,1
516962,2
516963,2
516964,2
516965,2
516966,1
516967,1
516968,1
516969,1
516970,1
516971,1
516972,1
516973,2
516974,2
516975,2
516976,2
516977,1
516978,1
516979,2
516980,1
516981,1
516982,1
516983,1
516984,1
516985,1
516986,1
516987,1
516988,1
516989,1
516990,5
516991,5
516992,2
516993,2
516994,1
516995,1
516996,1
516997,6
516998,6
516999,5
517000,6
517001,6
517002,7
517003,7
517004,7
517005,7
517006,7
517007,7
517008,7
517009,7
517010,7
517011,7
517012,7
517013,7
517014,7
517015,7
517016,7
517017,7
517018,7
517019,7
517020,7
517021,7
517022,7
517023,7
517024,7
517025,7
517026,7
517027,7
517028,7
517029,7
517030,7
517031,7
517032,7
517033,7
517034,7
517035,7
517036,7
517037,1
517038,1
517039,1
517040,1
517041,1
517042,1
517043,1
517044,1
517045,1
517046,1
517047,1
517048,1
517049,1
517050,1
517051,1
517052,1
517053,1
517054,1
517055,1
517056,2
517057,2
517058,2
517059,2
517060,2
517061,2
517062,2
517063,1
517064,1
517065,1
517066,1
517067,1
517068,2
517069,2
517070,2
517071,2
517072,2
517073,2
517074,2
517075,2
517076,2
517077,2
517078,2
517079,2
517080,2
517081,1
517082,1
517083,2
517084,2
517085,2
517086,2
517087,2
517088,2
517089,2
517090,2
517091,2
517092,2
517093,2
517094,2
517095,2
517096,2
517097,2
517098,2
517099,2
517100,2
517101,2
517102,2
517103,2
517104,2
517105,2
517106,2
517107,2
517108,2
517109,2
517110,2
517111,2
517112,2
517113,2
517114,2
517115,2
517116,6
517117,6
517118,6
517119,6
517120,6
517121,6
517122,6
517123,6
517124,6
517125,6
517126,6
517127,6
517128,6
517129,6
517130,6
517131,5
517132,6
517133,6
517134,6
517135,6
517136,5
517137,6
517138,6
517139,6
517140,5
517141,5
517142,5
517143,5
517144,5
517145,6
517146,6
517147,6
517148,6
517149,6
517150,6
517151,6
517152,6
517153,6
517154,6
517155,6
517156,2
517157,1
517158,1
517159,1
517160,1
517161,1
517162,1
517163,1
517164,1
517165,1
517166,1
517167,2
517168,2
517169,2
517170,2
517171,2
517172,2
517173,2
517174,2
517175,2
517176,2
517177,2
517178,2
517179,2
517180,2
517181,2
517182,2
517183,2
517184,2
517185,2
517186,2
517187,2
517188,1
517189,1
517190,2
517191,2
517192,2
517193,2
517194,2
517195,2
517196,2
517197,1
517198,1
517199,1
517200,1
517201,1
517202,1
517203,1
517204,1
517205,1
517206,1
517207,1
517208,1
517209,1
517210,1
517211,1
517212,1
517213,1
517214,1
517215,1
517216,1
517217,1
517218,1
517219,2
517220,1
517221,2
517222,2
517223,2
517224,1
517225,1
517226,1
517227,1
517228,1
517229,1
517230,1
517231,1
517232,1
517233,1
517234,1
517235,1
517236,1
517237,1
517238,1
517239,1
517240,1
517241,1
517242,1
517243,1
517244,1
517245,1
517246,1
517247,1
517248,1
517249,1
517250,1
517251,1
517252,1
517253,1
517254,1
517255,1
517256,1
517257,1
517258,1
517259,1
517260,1
517261,1
517262,1
517263,1
517264,1
517265,1
517266,1
517267,1
517268,1
517269,1
517270,1
517271,1
517272,1
517273,1
517274,1
517275,1
517276,1
517277,1
517278,1
517279,1
517280,1
517281,1
517282,1
517283,1
517284,1
517285,1
517286,1
517287,1
517288,1
517289,1
517290,1
517291,1
517292,1
517293,1
517294,1
517295,1
517296,1
517297,1
517298,1
517299,1
517300,1
517301,1
517302,1
517303,1
517304,1
517305,1
517306,1
517307,1
517308,1
517309,7
517310,7
517311,7
517312,7
517313,7
517314,7
517315,7
517316,7
517317,7
517318,7
517319,7
517320,7
517321,7
517322,7
517323,2
517324,2
517325,2
517326,2
517327,1
517328,1
517329,1
517330,1
517331,1
517332,2
517333,1
517334,1
517335,1
517336,1
517337,1
517338,1
517339,1
517340,1
517341,1
517342,1
517343,1
517344,1
517345,2
517346,2
517347,1
517348,1
517349,2
517350,2
517351,1
517352,1
517353,1
517354,1
517355,1
517356,1
517357,1
517358,2
517359,2
517360,1
517361,1
517362,1
517363,1
517364,1
517365,1
517366,1
517367,1
517368,1
517369,1
517370,1
517371,1
517372,1
517373,1
517374,1
517375,1
517376,1
517377,1
517378,2
517379,2
517380,2
517381,2
517382,2
517383,2
517384,2
517385,2
517386,2
517387,2
517388,2
517389,2
517390,2
517391,2
517392,2
517393,2
517394,2
517395,2
517396,2
517397,2
517398,2
517399,2
517400,2
517401,2
517402,2
517403,2
517404,2
517405,2
517406,2
517407,2
517408,2
517409,2
517410,2
517411,1
517412,2
517413,2
517414,1
517415,1
517416,2
517417,2
517418,2
517419,1
517420,2
517421,2
517422,2
517423,2
517424,1
517425,1
517426,1
517427,1
517428,1
517429,1
517430,1
517431,1
517432,1
517433,1
517434,1
517435,1
517436,1
517437,1
517438,1
517439,2
517440,1
517441,1
517442,1
517443,1
517444,1
517445,1
517446,1
517447,1
517448,1
517449,1
517450,1
517451,1
517452,1
517453,1
517454,1
517455,1
517456,2
517457,2
517458,2
517459,2
517460,2
517461,2
517462,1
517463,1
517464,1
517465,1
517466,2
517467,2
517468,2
517469,2
517470,2
517471,2
517472,2
517473,2
517474,1
517475,1
517476,1
517477,1
517478,1
517479,1
517480,1
517481,1
517482,1
517483,1
517484,2
517485,5
517486,5
517487,2
517488,2
517489,2
517490,2
517491,1
517492,6
517493,2
517494,2
517495,6
517496,6
517497,7
517498,7
517499,7
517500,7
517501,7
517502,7
517503,7
517504,7
517505,7
517506,7
517507,7
517508,7
517509,7
517510,7
517511,7
517512,7
517513,7
517514,7
517515,7
517516,7
517517,7
517518,7
517519,7
517520,7
517521,7
517522,7
517523,7
517524,7
517525,7
517526,7
517527,7
517528,7
517529,1
517530,1
517531,1
517532,1
517533,1
517534,1
517535,1
517536,1
517537,1
517538,1
517539,1
517540,1
517541,1
517542,1
517543,1
517544,1
517545,1
517546,1
517547,1
517548,1
517549,1
517550,2
517551,2
517552,2
517553,2
517554,2
517555,2
517556,1
517557,1
517558,1
517559,1
517560,1
517561,1
517562,2
517563,2
517564,2
517565,2
517566,2
517567,2
517568,2
517569,2
517570,2
517571,2
517572,2
517573,2
517574,2
517575,2
517576,2
517577,2
517578,2
517579,2
517580,2
517581,2
517582,2
517583,2
517584,2
517585,2
517586,2
517587,2
517588,2
517589,2
517590,2
517591,2
517592,2
517593,2
517594,2
517595,2
517596,2
517597,2
517598,2
517599,2
517600,2
517601,2
517602,2
517603,2
517604,2
517605,2
517606,2
517607,2
517608,2
517609,2
517610,6
517611,6
517612,6
517613,6
517614,6
517615,6
517616,6
517617,6
517618,6
517619,6
517620,6
517621,6
517622,6
517623,6
517624,5
517625,5
517626,6
517627,6
517628,6
517629,6
517630,6
517631,6
517632,6
517633,6
517634,5
517635,5
517636,5
517637,5
517638,5
517639,5
517640,5
517641,5
517642,6
517643,6
517644,6
517645,6
517646,6
517647,6
517648,6
517649,6
517650,2
517651,1
517652,1
517653,1
517654,1
517655,1
517656,1
517657,1
517658,1
517659,1
517660,2
517661,2
517662,2
517663,2
517664,2
517665,2
517666,2
517667,2
517668,2
517669,2
517670,2
517671,2
517672,2
517673,2
517674,2
517675,2
517676,2
517677,2
517678,2
517679,2
517680,2
517681,1
517682,2
517683,2
517684,2
517685,2
517686,2
517687,2
517688,2
517689,2
517690,1
517691,1
517692,1
517693,1
517694,1
517695,1
517696,1
517697,1
517698,1
517699,1
517700,1
517701,1
517702,1
517703,1
517704,1
517705,1
517706,1
517707,1
517708,1
517709,2
517710,2
517711,2
517712,2
517713,1
517714,2
517715,1
517716,2
517717,1
517718,1
517719,1
517720,1
517721,1
517722,1
517723,1
517724,2
517725,1
517726,1
517727,1
517728,1
517729,1
517730,1
517731,1
517732,1
517733,1
517734,1
517735,1
517736,1
517737,1
517738,1
517739,1
517740,1
517741,1
517742,1
517743,1
517744,1
517745,1
517746,1
517747,1
517748,1
517749,1
517750,1
517751,1
517752,1
517753,1
517754,1
517755,1
517756,1
517757,1
517758,1
517759,1
517760,1
517761,1
517762,1
517763,1
517764,1
517765,1
517766,1
517767,1
517768,1
517769,1
517770,1
517771,1
517772,1
517773,1
517774,1
517775,1
517776,1
517777,1
517778,1
517779,1
517780,1
517781,1
517782,1
517783,1
517784,1
517785,1
517786,1
517787,1
517788,1
517789,1
517790,1
517791,1
517792,1
517793,1
517794,1
517795,1
517796,1
517797,1
517798,1
517799,1
517800,1
517801,1
517802,1
517803,1
517804,1
517805,1
517806,7
517807,7
517808,7
517809,7
517810,7
517811,7
517812,7
517813,7
517814,7
517815,7
517816,7
517817,7
517818,7
517819,7
517820,7
517821,2
517822,1
517823,2
517824,2
517825,1
517826,1
517827,1
517828,1
517829,1
517830,2
517831,1
517832,1
517833,1
517834,1
517835,1
517836,1
517837,1
517838,1
517839,1
517840,1
517841,1
517842,1
517843,2
517844,2
517845,2
517846,2
517847,1
517848,1
517849,1
517850,1
517851,1
517852,1
517853,1
517854,1
517855,1
517856,1
517857,2
517858,1
517859,1
517860,1
517861,1
517862,1
517863,1
517864,1
517865,1
517866,1
517867,1
517868,1
517869,1
517870,1
517871,1
517872,1
517873,1
517874,1
517875,2
517876,2
517877,2
517878,2
517879,2
517880,2
517881,2
517882,2
517883,2
517884,2
517885,2
517886,2
517887,2
517888,2
517889,2
517890,2
517891,2
517892,2
517893,2
517894,2
517895,2
517896,2
517897,2
517898,2
517899,2
517900,2
517901,2
517902,2
517903,2
517904,2
517905,2
517906,2
517907,2
517908,2
517909,2
517910,2
517911,2
517912,2
517913,2
517914,2
517915,2
517916,2
